# Period, batch size of 2390
2390 25 0 0.0 0.0 0.0
4780 37 0 0.0 0.0 0.0
7170 47 0 0.0 0.0 0.0
9560 56 0 0.0 0.0 0.0
11950 60 0 0.0 0.0 0.0
14340 64 0 0.0 0.0 0.0
16730 68 0.06295924082584575 0.0009258711886153787 0.0 0.0
19120 70 0.06295924082584575 0.0008994177260835107 0.0 0.0
21510 72 0.06295924082584575 0.0008744339003589688 0.0 0.0
23900 73 0.06295924082584575 0.000862455353778709 0.0 0.0
26290 75 0.06295924082584575 0.00083945654434461 0.0 0.0
28680 79 0.06295924082584575 0.0007969524155170348 0.0 0.0
31070 83 0.16000604205609922 0.0026863287094210236 0.0 0.0
33460 87 0.33944228335651483 0.006464454784350112 0.0 0.0
35850 89 0.33944228335651483 0.006319186137510784 0.0 0.0
38240 91 0.33944228335651483 0.00618030292569736 0.0 0.0
40630 95 0.33944228335651483 0.005920079644615366 0.0 0.0
43020 97 0.33944228335651483 0.005798016146788245 0.0 0.0
45410 99 0.33944228335651483 0.00568088450745919 0.0 0.0
47800 99 0.33944228335651483 0.00568088450745919 0.0 0.0
50190 104 0.33944228335651483 0.0076626474354061554 0.0 0.0
52580 106 0.33944228335651483 0.007518069181907926 0.0 0.0
54970 108 0.33944228335651483 0.0073788456785392606 0.0 0.0
57360 113 0.33944228335651483 0.007188200012236744 0.0 0.0
59750 116 0.33944228335651483 0.007145446614142273 0.0 0.0
62140 117 0.33944228335651483 0.007477504950850217 0.0 0.0
64530 120 0.33944228335651483 0.0072788627861368905 0.0 0.0
66920 124 0.33944228335651483 0.007044060760777636 0.0 0.0
69310 129 0.33944228335651483 0.009197645450731573 0.0 0.0
71700 129 0.33944228335651483 0.009197645450731573 0.0 0.0
74090 135 0.33944228335651483 0.009418577271541193 0.0 0.0
76480 135 0.33944228335651483 0.009418577271541193 0.0 0.0
78870 137 0.33944228335651483 0.010776593328080189 0.0 0.0
81260 138 0.33944228335651483 0.010698502072079608 0.0 0.0
83650 139 0.33944228335651483 0.01062153443127328 0.0 0.0
86040 142 0.33944228335651483 0.013713508766953946 0.0 0.0
88430 146 0.33944228335651483 0.013337796197996302 0.0 0.0
90820 147 0.33944228335651483 0.01324706289052694 0.0 0.0
93210 150 0.33944228335651483 0.012982121632716401 0.0 0.0
