# REVERSED ORIENTATION
# Failure leg 1&4
# Map 6
# No. iterations: 22
# Best performance: 1.19
# Best index: 19079
284 0.855
9802 0.305
1722 0.860
5197 0.765
63 0.230
11478 0.225
9140 0.605
1901 0.280
9780 0.0
15552 0.150
25291 0.515
19079 1.190
12002 0.20
19229 0.100
22533 0.300
22742 1.00
14915 0.10
23 0.26
4593 0.265
36336 0.445
2080 0.630
23834 0.135
