# REVERSED ORIENTATION
# No leg failure
# Map 1
# No. iterations: 12
# Best performance: 1.51
# Best index: 540
13851 0.66
32178 1.13
9155 0.865
886 0.54
25225 0.5
28407 0.64
8572 0.515
31447 0.545
1944 1.19
389 0.33
10443 0.53
540 1.51
