# REVERSED ORIENTATION
# Failure leg 4
# Map 2
# No. iterations: 19
# Best performance: 1.185
# Best index: 9336
9336 1.185
22852 0.285
19470 1.16
18117 0.075
23549 0.06
29507 0.31
622 0.8
4353 0.845
14188 0.71
5732 0.58
4980 0.24
18178 0.19
28598 0.03
22083 0.585
2735 0.32
11564 0.37
1873 0.16
1059 0.0
440 0.455
