# REVERSED ORIENTATION
# No leg failure
# Map 2
# No. iterations: 9
# Best performance: 1.75
# Best index: 4353
9336 1.475
22852 0.71
19470 1.08
18117 0.735
622 1.275
11448 1.030
29507 1.10
19892 1.21
4353 1.75
