2.117698285110013234e+00 2.117698285110013234e+00 2.117698285110013234e+00 2.117698285110013234e+00 2.117698285110013234e+00 2.117698285110013234e+00 2.117698285110013234e+00 2.117698285110013234e+00 2.117698285110013234e+00 2.042461877778578128e+00 2.042461877778578128e+00 2.042461877778578128e+00 2.042461877778578128e+00 2.042461877778578128e+00 2.042461877778578128e+00 2.042461877778578128e+00 2.042461877778578128e+00 2.042461877778578128e+00 2.042461877778578128e+00 2.042461877778578128e+00 2.042461877778578128e+00 2.042461877778578128e+00 2.042461877778578128e+00 2.042461877778578128e+00 2.042461877778578128e+00 2.042461877778578128e+00 2.042461877778578128e+00 2.042461877778578128e+00 2.042461877778578128e+00
2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00 2.046920859211755150e+00
2.093055185753108116e+00 2.093055185753108116e+00 2.173285141669072384e+00 2.173285141669072384e+00 2.173285141669072384e+00 2.173285141669072384e+00 2.173285141669072384e+00 2.173285141669072384e+00 2.173285141669072384e+00 2.173285141669072384e+00 2.173285141669072384e+00 2.173285141669072384e+00 2.173285141669072384e+00 2.173285141669072384e+00 2.173285141669072384e+00 2.043848158962091599e+00 2.043848158962091599e+00 2.043848158962091599e+00 2.043848158962091599e+00 2.043848158962091599e+00 2.043848158962091599e+00 2.043848158962091599e+00 2.043848158962091599e+00 2.043848158962091599e+00 2.043848158962091599e+00 1.934931470699162270e+00 1.934931470699162270e+00 1.934931470699162270e+00 1.934931470699162270e+00
1.966654858458706245e+00 1.966654858458706245e+00 1.966654858458706245e+00 2.016996507987095733e+00 1.929670885613574915e+00 1.929670885613574915e+00 1.929670885613574915e+00 2.083918547536359522e+00 2.083918547536359522e+00 2.083918547536359522e+00 2.072668982871091803e+00 1.945000933630843365e+00 1.945000933630843365e+00 1.945000933630843365e+00 1.945000933630843365e+00 1.945000933630843365e+00 1.945000933630843365e+00 1.756183457801350656e+00 1.756183457801350656e+00 1.756183457801350656e+00 1.756183457801350656e+00 1.756183457801350656e+00 1.756183457801350656e+00 1.756183457801350656e+00 1.756183457801350656e+00 1.756183457801350656e+00 1.756183457801350656e+00 1.756183457801350656e+00 1.756183457801350656e+00
2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00 2.139765950060923849e+00
2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00 2.110782913250470294e+00
2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00 2.103684934649488358e+00
2.113382169229197860e+00 2.113382169229197860e+00 2.113382169229197860e+00 2.113382169229197860e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00 1.863683586123846769e+00
2.082714573389509827e+00 2.024483353915846884e+00 2.024483353915846884e+00 2.024483353915846884e+00 2.009591168208735734e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00 2.081087333713236287e+00
2.104110884882144372e+00 2.104110884882144372e+00 2.104110884882144372e+00 2.104110884882144372e+00 1.967609192773799309e+00 1.860839368471090216e+00 1.860839368471090216e+00 1.860839368471090216e+00 1.860839368471090216e+00 1.860839368471090216e+00 1.860839368471090216e+00 1.860839368471090216e+00 1.860839368471090216e+00 1.860839368471090216e+00 1.860839368471090216e+00 1.860839368471090216e+00 1.860839368471090216e+00 1.817488185345996543e+00 1.817488185345996543e+00 1.817488185345996543e+00 1.817488185345996543e+00 1.817488185345996543e+00 1.817488185345996543e+00 1.817488185345996543e+00 1.817488185345996543e+00 1.817488185345996543e+00 1.947617480130039658e+00 1.947617480130039658e+00 1.947617480130039658e+00
1.716326664057137741e+00 1.716326664057137741e+00 1.716326664057137741e+00 1.985067552190966200e+00 1.985067552190966200e+00 2.016388857412417579e+00 2.016388857412417579e+00 2.016388857412417579e+00 2.016388857412417579e+00 1.716326664057137741e+00 1.716326664057137741e+00 1.716326664057137741e+00 1.716326664057137741e+00 1.716326664057137741e+00 1.716326664057137741e+00 1.716326664057137741e+00 1.716326664057137741e+00 1.716326664057137741e+00 1.716326664057137741e+00 1.716326664057137741e+00 1.716326664057137741e+00 1.716326664057137741e+00 1.716326664057137741e+00 1.716326664057137741e+00 1.716326664057137741e+00 1.716326664057137741e+00 1.716326664057137741e+00 1.716326664057137741e+00 1.716326664057137741e+00
2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00 2.134434602064842146e+00
1.943995335954869397e+00 1.897620746177888673e+00 1.897620746177888673e+00 1.897620746177888673e+00 1.897620746177888673e+00 2.039284087386672439e+00 2.039284087386672439e+00 2.039284087386672439e+00 1.969424484137253906e+00 1.922275216769647521e+00 1.922275216769647521e+00 1.969424484137253906e+00 1.969424484137253906e+00 1.969424484137253906e+00 1.969424484137253906e+00 1.969424484137253906e+00 1.922275216769647521e+00 1.922275216769647521e+00 1.922275216769647521e+00 1.922275216769647521e+00 1.922275216769647521e+00 1.969424484137253906e+00 1.969424484137253906e+00 1.969424484137253906e+00 1.969424484137253906e+00 1.969424484137253906e+00 1.969424484137253906e+00 1.969424484137253906e+00 1.922275216769647521e+00
1.638958683242343284e+00 1.967924409342510561e+00 1.967924409342510561e+00 1.967924409342510561e+00 1.967924409342510561e+00 1.956336207925579052e+00 1.967924409342510561e+00 1.956336207925579052e+00 1.967924409342510561e+00 1.908533350555615682e+00 1.908533350555615682e+00 1.967924409342510561e+00 1.967924409342510561e+00 1.908533350555615682e+00 1.901332946860126549e+00 1.901332946860126549e+00 1.901332946860126549e+00 1.908533350555615682e+00 1.901332946860126549e+00 1.901332946860126549e+00 1.901332946860126549e+00 1.901332946860126549e+00 1.901332946860126549e+00 1.901332946860126549e+00 1.901332946860126549e+00 1.901332946860126549e+00 1.901332946860126549e+00 1.901332946860126549e+00 1.901332946860126549e+00
2.043639287099713542e+00 2.043639287099713542e+00 2.043639287099713542e+00 1.962938826296934058e+00 1.962938826296934058e+00 1.962938826296934058e+00 1.962938826296934058e+00 1.962938826296934058e+00 1.962938826296934058e+00 1.962938826296934058e+00 1.962938826296934058e+00 1.962938826296934058e+00 1.962938826296934058e+00 1.859713653009767542e+00 1.859713653009767542e+00 1.859713653009767542e+00 1.859713653009767542e+00 1.859713653009767542e+00 1.859713653009767542e+00 1.859713653009767542e+00 1.859713653009767542e+00 1.859713653009767542e+00 1.859713653009767542e+00 1.859713653009767542e+00 1.859713653009767542e+00 1.859713653009767542e+00 1.859713653009767542e+00 1.859713653009767542e+00 1.859713653009767542e+00
2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00 2.033498749852140630e+00
1.914620472403429252e+00 1.854117215150938858e+00 1.854117215150938858e+00 1.885463747199233708e+00 1.885463747199233708e+00 1.885463747199233708e+00 1.885463747199233708e+00 1.885463747199233708e+00 1.885463747199233708e+00 1.885463747199233708e+00 1.885463747199233708e+00 1.885463747199233708e+00 1.885463747199233708e+00 1.885463747199233708e+00 1.885463747199233708e+00 1.885463747199233708e+00 1.885463747199233708e+00 1.885463747199233708e+00 1.885463747199233708e+00 1.885463747199233708e+00 1.621231992875810324e+00 1.621231992875810324e+00 1.621231992875810324e+00 1.621231992875810324e+00 1.621231992875810324e+00 1.621231992875810324e+00 1.621231992875810324e+00 1.621231992875810324e+00 1.621231992875810324e+00
2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00 2.149793894191582844e+00
2.129517990224102153e+00 2.129517990224102153e+00 2.129517990224102153e+00 2.129517990224102153e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00 2.057195610560366372e+00
1.927300360884549590e+00 1.927300360884549590e+00 1.927300360884549590e+00 1.927300360884549590e+00 1.927300360884549590e+00 1.927300360884549590e+00 1.929179396259555812e+00 1.929179396259555812e+00 1.929179396259555812e+00 1.929179396259555812e+00 1.929179396259555812e+00 1.929179396259555812e+00 1.929179396259555812e+00 1.929179396259555812e+00 1.929179396259555812e+00 2.011676652954657030e+00 2.011676652954657030e+00 2.011676652954657030e+00 1.673670109154167918e+00 1.673670109154167918e+00 1.673670109154167918e+00 1.673670109154167918e+00 1.597149213128043588e+00 1.597149213128043588e+00 1.597149213128043588e+00 1.673670109154167918e+00 1.673670109154167918e+00 1.673670109154167918e+00 1.673670109154167918e+00
