2 3 3 2 2 1 2 2 2 6 4 1 3 2 3 3 2 3 6 2
4 1 2 3 1 2 1 3 4 3 10 3 4 5 1 1 1 2 3 4
3 2 4 2 3 3 3 4 3 2 3 2 1 4 4 4 4 4 3 4
