27 27 22 5 34 26 31 30 19 27 12 23 11 36 29 31 35 6 16 17
36 26 38 34 41 32 26 25 36 25 36 28 25 35 34 22 24 33 31 27
19 17 17 13 15 18 12 17 14 19 17 17 28 20 20 14 22 21 15 13
32 25 21 29 20 33 25 35 26 20 31 28 28 29 20 34 34 33 36 31
28 28 38 33 38 23 28 32 11 41 39 18 41 8 24 18 24 20 28 1
12 17 15 20 16 16 17 15 16 21 17 13 24 18 16 16 20 14 15 19
